536,147
535,145
535,143
534,141
533,139
533,137
532,135
531,133
531,131
530,129
529,127
529,125
528,123
527,121
527,119
526,117
525,115
525,113
524,111
523,109
523,107
522,105
521,103
521,101
520,99
519,97
519,95
518,93
517,91
516,89
516,87
515,85
514,83
514,81
513,79
512,77
512,75
511,73
510,71
510,69
509,67
508,65
508,63
507,61
506,58
506,56
505,54
504,52
536,144
536,141
535,139
534,137
534,135
533,133
532,131
532,129
531,127
530,125
530,123
529,121
528,119
528,117
527,115
526,113
526,111
525,109
524,107
524,105
523,103
522,101
522,99
521,97
520,95
520,93
519,91
518,89
518,87
517,85
516,83
516,81
515,79
514,77
514,75
513,73
512,71
512,69
511,67
510,65
510,63
509,61
508,59
508,57
507,55
506,53
537,140
536,138
535,136
535,134
534,132
533,130
533,128
532,126
531,124
531,122
530,120
529,118
529,116
528,114
527,112
527,110
526,108
525,106
525,104
524,102
523,99
523,97
522,95
521,93
521,91
520,89
519,87
519,85
518,83
517,81
517,79
516,77
515,75
515,73
514,71
513,69
513,67
512,65
511,63
511,61
510,59
509,57
509,55
508,53
537,136
537,134
536,132
535,130
535,128
534,126
533,124
533,122
532,120
531,118
531,116
530,114
529,112
529,110
528,108
527,106
527,104
526,102
525,100
525,98
524,96
523,94
523,92
522,90
521,88
521,86
520,84
519,82
519,80
518,78
517,76
517,74
516,72
515,70
515,68
514,66
513,64
513,62
512,60
511,57
511,55
510,53
538,134
538,132
537,130
536,128
536,126
535,124
534,122
534,120
533,118
532,116
532,114
531,112
530,110
530,108
529,106
528,104
528,102
527,100
526,98
526,96
525,94
524,92
524,90
523,88
522,86
522,84
521,82
520,80
520,78
519,76
518,74
518,72
517,70
516,68
516,66
515,64
514,62
514,60
513,58
512,56
539,131
538,129
538,127
537,125
536,123
536,121
535,119
534,117
534,115
533,113
532,111
532,109
531,107
530,105
530,103
529,100
528,98
528,96
527,94
526,92
526,90
525,88
524,86
524,84
523,82
522,80
522,78
521,76
520,74
519,72
519,70
518,68
517,66
517,64
516,62
515,60
515,58
514,56
539,127
539,125
538,123
537,121
537,119
536,117
535,115
535,113
534,111
533,109
533,107
532,105
531,103
531,101
530,99
529,97
529,95
528,93
527,91
527,89
526,87
525,85
525,83
524,81
523,79
523,77
522,75
521,73
521,71
520,69
519,67
519,65
518,63
517,61
517,58
516,56
540,123
539,121
538,119
538,117
537,115
536,113
536,111
535,109
534,107
534,105
533,103
532,101
532,99
531,97
530,95
530,93
529,91
528,89
528,87
527,85
526,83
526,81
525,79
524,77
524,75
523,73
522,71
522,69
521,67
520,65
520,63
519,61
518,59
518,57
540,120
540,118
539,116
538,114
538,112
537,110
536,108
536,106
535,104
534,102
534,99
533,97
532,95
532,93
531,91
530,89
530,87
529,85
528,83
528,81
527,79
526,77
526,75
525,73
524,71
524,69
523,67
522,65
522,63
521,61
520,59
520,57
541,118
541,116
540,114
539,112
539,110
538,108
537,106
537,104
536,102
535,100
535,98
534,96
533,94
533,92
532,90
531,88
531,86
530,84
529,82
529,80
528,78
527,76
527,74
526,72
525,70
525,68
524,66
523,64
523,62
522,60
521,57
542,114
541,112
541,110
540,108
539,106
539,104
538,102
537,100
537,98
536,96
535,94
535,92
534,90
533,88
533,86
532,84
531,82
531,80
530,78
529,76
529,74
528,72
527,70
527,68
526,66
525,64
525,62
524,60
523,58
542,111
542,109
541,107
540,105
540,103
539,101
538,98
538,96
537,94
536,92
536,90
535,88
534,86
534,84
533,82
532,80
532,78
531,76
530,74
530,72
529,70
528,68
528,66
527,64
526,62
526,60
525,58
543,107
542,105
541,103
541,101
540,99
539,97
539,95
538,93
537,91
537,89
536,87
535,85
535,83
534,81
533,79
533,77
532,75
531,73
531,71
530,69
529,67
529,65
528,63
527,61
543,103
543,101
542,99
541,97
541,95
540,93
539,91
539,89
538,87
537,85
537,83
536,81
535,79
535,77
534,75
533,73
533,71
532,69
531,67
531,65
530,63
529,61
544,102
544,99
543,97
542,95
542,93
541,91
540,89
540,87
539,85
538,83
538,81
537,79
536,77
536,75
535,73
534,71
534,69
533,67
532,65
532,63
531,61
545,98
544,96
544,94
543,92
542,90
542,88
541,86
540,84
540,82
539,80
538,78
538,76
537,74
536,72
536,70
535,68
534,66
534,64
533,62
545,94
545,92
544,90
543,88
543,86
542,84
541,82
541,80
540,78
539,76
539,74
538,72
537,70
537,68
536,66
535,64
535,62
546,90
545,88
544,86
544,84
543,82
542,80
542,78
541,76
540,74
540,72
539,70
538,68
538,66
537,64
536,62
546,87
546,85
545,83
544,81
544,79
543,77
542,75
542,73
541,71
540,69
540,67
539,65
538,63
547,85
547,83
546,81
545,79
545,77
544,75
543,73
543,71
542,69
541,67
541,65
540,63
548,81
547,79
547,77
546,75
545,73
545,71
544,69
543,67
543,65
542,63
548,78
548,76
547,74
546,72
546,70
545,68
544,66
544,64
549,74
548,72
547,70
547,68
546,66
549,70
549,68
548,66
550,69
550,67
