43,196
45,195
46,194
47,193
49,192
50,191
52,190
53,189
54,188
56,187
57,186
58,185
60,184
61,183
63,182
64,181
65,180
67,179
68,178
70,177
71,176
72,175
74,174
75,173
77,172
78,171
79,170
81,169
82,168
83,167
85,166
86,165
88,164
89,163
90,162
92,161
43,194
45,193
46,192
47,191
49,190
50,189
52,188
53,187
54,186
56,185
57,184
59,183
60,182
61,181
63,180
64,179
65,178
67,177
68,176
70,175
71,174
72,173
74,172
75,171
77,170
78,169
79,168
81,167
82,166
84,165
85,164
86,163
88,162
89,161
45,191
46,190
48,189
49,188
50,187
52,186
53,185
54,184
56,183
57,182
59,181
60,180
61,179
63,178
64,177
66,176
67,175
68,174
70,173
71,172
73,171
74,170
75,169
77,168
78,167
79,166
81,165
82,164
84,163
85,162
86,161
45,189
46,188
48,187
49,186
50,185
52,184
53,183
55,182
56,181
57,180
59,179
60,178
61,177
63,176
64,175
66,174
67,173
68,172
70,171
71,170
73,169
74,167
75,166
77,165
78,164
80,163
81,162
82,161
84,160
45,187
46,186
48,185
49,184
50,183
52,182
53,181
55,180
56,179
57,178
59,177
60,175
62,174
63,173
64,172
66,171
67,170
69,169
70,168
71,167
73,166
74,165
75,164
77,163
78,162
80,161
81,160
46,183
48,182
49,181
51,180
52,179
53,178
55,177
56,176
57,175
59,174
60,173
62,172
63,171
64,170
66,169
67,168
69,167
70,166
71,165
73,164
74,163
76,162
77,161
78,160
46,181
48,180
49,179
51,178
52,177
53,176
55,175
56,174
58,173
59,172
60,171
62,170
63,169
65,168
66,167
67,166
69,165
70,164
71,163
73,162
74,161
48,178
49,177
51,176
52,175
53,174
55,173
56,172
58,171
59,170
60,169
62,168
63,167
65,166
66,165
67,164
69,163
70,162
72,161
48,176
49,175
51,174
52,173
54,172
55,171
56,170
58,169
59,168
61,167
62,166
63,165
65,164
66,163
67,162
69,161
48,174
49,173
51,172
52,171
54,170
55,169
56,168
58,167
59,166
61,165
62,164
63,163
65,162
66,161
48,172
50,171
51,170
52,169
54,168
55,167
57,166
58,165
59,164
61,163
62,162
63,160
50,168
51,167
52,166
54,165
55,164
57,163
58,162
59,161
61,160
50,166
51,165
53,164
54,163
55,162
57,161
58,160
50,164
51,163
53,162
54,161
55,160
51,161
53,160
